idProduto,numeroRegistro,nomeProduto,expediente,razaoSocial,cnpj,numeroTransacao,data,numProcesso,idBulaPacienteProtegido,idBulaProfissionalProtegido,dataAtualizacao,numero_registro
985300.0,100290191,DESALEX,4236728222,ORGANON FARMACÊUTICA LTDA.,45987013000134,5057502022,2022-05-31T19:36:29.000-0300,25351301427201475,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjc1OTkyMiIsIm5iZiI6MTcwNjI3ODg1MywiZXhwIjoxNzA2Mjc5MTUzfQ.5kjAEXBfU6GKiQjB7t-C6vBGugg-zaOSKZCjrp50h73Ak2_8CEE6sMp5LnOnLS22-o_qNnWJnPxOsUuAtR33Nw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjc1OTkyMyIsIm5iZiI6MTcwNjI3ODg1MywiZXhwIjoxNzA2Mjc5MTUzfQ.ZybeewXe-ieDDyNv45iG1lbaZIlwqBXERcr-JCPMvhPWHWqliYpz_RPmxGBUatoSHlnUpFkXoMiV-FtvfjyYnQ,2024-01-26T08:00:05.000-0300,100290191
3247.0,103700060,DEXASON,0577463233,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,5424472023,2023-06-06T11:21:19.000-0300,2500001418988,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDAxMzI4MSIsIm5iZiI6MTcwNjI3ODg2MCwiZXhwIjoxNzA2Mjc5MTYwfQ.R1eskaVSkeM8tNcH43JZhwbwkkQgvrXbMYlvMCPXclaSn6a7JtanjB8qDKKVe9VJHPj0ZHb3EIsjwS7JyRP6sg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDAxMzI4MiIsIm5iZiI6MTcwNjI3ODg2MCwiZXhwIjoxNzA2Mjc5MTYwfQ.uNdpiYZZaG-qsVgTMuyCEk0Oker3Fyiq8SlBvD51ga3AZiL5v6mIDO_gTZ1cpTs8nZxpIuY4_ResZUXtC-Q2-A,2024-01-26T08:00:05.000-0300,103700060
3247.0,103700060,DEXASON,0577463233,LABORATÓRIO TEUTO BRASILEIRO S/A,17159229000176,5424472023,2023-06-06T11:21:19.000-0300,2500001418988,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDAxMzI4MSIsIm5iZiI6MTcwNjI3ODg2NSwiZXhwIjoxNzA2Mjc5MTY1fQ.k4b9Ba60h1nVRg742NMnWJHZBjiHB-tzwggdoLDrnWcD55c3bsJFIhwNHmPCHSzB-S52QoOLfAqpTLfIhWPEiQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDAxMzI4MiIsIm5iZiI6MTcwNjI3ODg2NSwiZXhwIjoxNzA2Mjc5MTY1fQ.BGsJaUod8MpjPmbBYUto6zp2D80KMYqEFhAdccsQCCnNAbeX38O9jG6iNQXUYQKgtbiEFbX4G04VGi2O2ykiXA,2024-01-26T08:00:05.000-0300,103700060
672971.0,100330165,STANGLIT,0369282230,LIBBS FARMACÊUTICA LTDA,61230314000175,3388612023,2023-04-13T08:25:40.000-0300,25351007564201072,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTQ3MzMyNCIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.ybXYNINGvGqjkkfAKVBnyHDpzGparDaphXnLvpfZiVxbFxGvch-NwX6xDB0dqP63_ytqlgxF7f6oSsTe-bDT3w,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTQ3MzMyNSIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.wWniTbjDofcYU9JKM0ZYCGR13BiaztaorJtsJkuhXYs5DGN03eFHH25rCYpZmdSk8S7nC3dLAAURi0B-gFNROQ,2024-01-26T08:00:05.000-0300,100330165
349899.0,100890193,GLIFAGE,3382014211,MERCK S/A,33069212000184,7660332021,2021-08-27T15:59:20.000-0300,250000121599352,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDk1NTY1NyIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.wbWZHqTEUZXSQIjBWeOgjqjxbIyTOkbEajdASPE_gaskyqreZMREUKljPnQKxegY6GdxcEMz7t0Z8gwZELdurg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDk1NTY1OCIsIm5iZiI6MTcwNjI3ODg4NSwiZXhwIjoxNzA2Mjc5MTg1fQ.j2P5S0A0zk_kybpsg5Yr_K6gtJIFq5Ilv-Aj0lPo3YaRCEjn9fSODgh21LJSARhCfgDf0_esNd0x413wiH8QaQ,2024-01-26T08:00:05.000-0300,100890193
490725.0,100681050,GALVUS,1146889232,NOVARTIS BIOCIENCIAS S.A,56994502000130,10344052023,2023-10-23T15:53:35.000-0300,25351140327200668,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTM4NTQ3OCIsIm5iZiI6MTcwNjI3ODg1NiwiZXhwIjoxNzA2Mjc5MTU2fQ.gUKFY8LP1mHwVvmge2NcXOZWY0qMMnK7mn_-ZkAT7T54W4HNUprbroIZ80VJDceOiKzQ0lGpxCDtvM6K9m6zeQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTM4NTQ3OSIsIm5iZiI6MTcwNjI3ODg1NiwiZXhwIjoxNzA2Mjc5MTU2fQ.MiN8w1CfsFDFbbT0_q0XfQK5_5fJ2naKFoXKpG5EAQfoTuHgAj_9Cv5Lfgb-xEnYH0OVDAu98zL4eWPr6sFOKg,2024-01-26T08:00:05.000-0300,100681050
5510.0,100290031,RENITEC,3058356218,ORGANON FARMACÊUTICA LTDA.,45987013000134,6883972021,2021-08-05T10:05:40.000-0300,2500001472983,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgwMjIxNyIsIm5iZiI6MTcwNjI3ODg5NCwiZXhwIjoxNzA2Mjc5MTk0fQ.-kkEskWr5I3Ealk4LrGhbbvC489eSZ03Vzv7sBrpwmDNVxnvGqJ2MujHxLD6a9awfkMO3Vy3rMTB-OtUuRIHfQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDgwMjIxOCIsIm5iZiI6MTcwNjI3ODg5NCwiZXhwIjoxNzA2Mjc5MTk0fQ.tdUGy9dvqhjFDi1EjAswPVcQ3tux7md40bZxqaBnx1sdKwYHTekSot-sQwCMpeMwEM_gkUGH4qTMrUudDNXi2Q,2024-01-26T08:00:05.000-0300,100290031
986057.0,100290189,METICORTEN,0997333235,ORGANON FARMACÊUTICA LTDA.,45987013000134,9152452023,2023-09-19T22:25:17.000-0300,25351302319201401,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTA1NDIwOSIsIm5iZiI6MTcwNjI3ODg2NywiZXhwIjoxNzA2Mjc5MTY3fQ.ZQzL8jnRm2pujABe537h-gAu5--abq3bODJ3MBAC_9H1v9jIjTU-QVKtiUnZ5ogkpPkE7Zk1wPOlyoYQu9x7qg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTA1NDIxMCIsIm5iZiI6MTcwNjI3ODg2NywiZXhwIjoxNzA2Mjc5MTY3fQ.QcSJuqcuUFAjaNub9ptyc2lVQPDJFSFwLO0K7ZJCaFQgjdTUxEK3W7B8MoQ3Q-T5ouXq9MtLaIG0gCkYP3M25Q,2024-01-26T08:00:05.000-0300,100290189
1181106.0,121100424,ZOLTEC,0224639234,PFIZER BRASIL LTDA,61072393000133,2054822023,2023-03-07T09:38:40.000-0300,25351097591201709,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTEwMTkxNSIsIm5iZiI6MTcwNjI3ODg2NywiZXhwIjoxNzA2Mjc5MTY3fQ.7Dq9NUTdbcgOeGoB2NuZkxt0u6uzVuyc2g-BBDwUqASIthEE-KqO_RRl8HH5rdr5SMreIz0iiKVPkb1njQblBQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTEwMTkxNiIsIm5iZiI6MTcwNjI3ODg2NywiZXhwIjoxNzA2Mjc5MTY3fQ.Dj3-w3msNR4zbir_C_m_qET3JbE9MeMSj9TbiW7vsXJfjM3DRRqTyo-klGzLIayDSsNKymrDy6hV-6efdOiZ8A,2024-01-26T08:00:05.000-0300,121100424
1181106.0,121100424,ZOLTEC,0224639234,PFIZER BRASIL LTDA,61072393000133,2054822023,2023-03-07T09:38:40.000-0300,25351097591201709,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTEwMTkxNSIsIm5iZiI6MTcwNjI3ODg3MCwiZXhwIjoxNzA2Mjc5MTcwfQ.alQVMcZCpE_y2XwF8OhJhebizWVL7vzKE5FCgkAmGHHcZPKEt7hjOePwQGaKgXdq4suNMImqoX70x1U_FZs-IQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTEwMTkxNiIsIm5iZiI6MTcwNjI3ODg3MCwiZXhwIjoxNzA2Mjc5MTcwfQ.Ui-551GStnEl7-qvMPWTeE6zR_EU1UXE5rAwmrc1dxPEya_OVJtqp7bu4pPzM6b8BbpxEjQV5Z0XA6WvSi0rLA,2024-01-26T08:00:05.000-0300,121100424
6475.0,101000555,TAMIFLU,0704092221,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,33009945000123,1806342022,2022-02-24T17:58:50.000-0300,250000278509907,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjExNTkyMiIsIm5iZiI6MTcwNjI3ODg2OSwiZXhwIjoxNzA2Mjc5MTY5fQ.5gd71D24YqnWcpTX5UtG5KqPcgVO-qFw9BC7nq45ZA8HtuJPP_qpZQf9IN0NGFgYhSzhMjaHNOnjkpsnx4bGsA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjExNTkyMyIsIm5iZiI6MTcwNjI3ODg2OSwiZXhwIjoxNzA2Mjc5MTY5fQ.4zuBg6Wj-RDp6whLmeq1THW7l7-xcjYhxCwjz63cg3t-oumUzBo5lvFBFmIDVHxdcRmtgRPpcDu8ppEtSO7pGA,2024-01-26T08:00:05.000-0300,101000555
683445.0,170560102,CANESTEN,1236469232,BAYER S.A.,18459628000115,10956422023,2023-11-09T14:56:18.000-0300,25351212365200719,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTU1NzMwMiIsIm5iZiI6MTcwNjI3ODg3MSwiZXhwIjoxNzA2Mjc5MTcxfQ.Kj5UcQvR5IzO_9si8NQCqbqWuwxbR6ImbhtKuw-bVSbM2v4kIztDWC1jINcx3XwPMJjkonsMj74cwtveVAKXxA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMTU1NzMwMyIsIm5iZiI6MTcwNjI3ODg3MSwiZXhwIjoxNzA2Mjc5MTcxfQ.5RvTSZc9NPxCEU2QwjGNkT01N5-nW8ORi72281wq_SPrvbP8PN1NdHp4qNYLSh8isc9J4JcqgzYUvFlaqSaq2Q,2024-01-26T08:00:05.000-0300,170560102
6475.0,101000555,TAMIFLU,0704092221,PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.,33009945000123,1806342022,2022-02-24T17:58:50.000-0300,250000278509907,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjExNTkyMiIsIm5iZiI6MTcwNjI3ODg3MSwiZXhwIjoxNzA2Mjc5MTcxfQ.FrrXcNypPkEg4czPgkQeiQ0-1QoxcEH_Ihpfacz7oS3tlFNKDRf96Dc7sEqc_BWHl18_uQL-nGVzHmKrT5yuwg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjExNTkyMyIsIm5iZiI6MTcwNjI3ODg3MSwiZXhwIjoxNzA2Mjc5MTcxfQ.Pz3bRCV90jI4kCkTXHnZgTnJ-s8zUu_4qiuVynRcGJxSxieHApXVjrpPHYhXOgCuNncyCRdwl6IoYEqcxl16Pg,2024-01-26T08:00:05.000-0300,101000555
606720.0,105830642,cloridrato de hidroxizina,1362806212,GERMED FARMACEUTICA LTDA,45992062000165,2977012021,2021-04-09T17:08:38.000-0300,25351754920200883,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDAzMDY1OSIsIm5iZiI6MTcwNjI3ODg2NiwiZXhwIjoxNzA2Mjc5MTY2fQ.KlSLgJM-oybaHmzWBwo22ODkiCr5PH_SHwu2oj1MCX6SI7-2g2RATmH2BUudSi2Hw1I-krZ9IDA-r1awmdgXKg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDAzMDY2MCIsIm5iZiI6MTcwNjI3ODg2NiwiZXhwIjoxNzA2Mjc5MTY2fQ.Sv5vhjShvKKAT0qAekXAGLu9NDEj_8q40VaLT3-VKRBS8vgyfZLDd3QZYng3ik5sS81yuzQvXDcAAuEQl7TwbQ,2024-01-26T08:00:05.000-0300,105830642
1003091.0,101750021,CAPSFEN,4162587213,CATALENT BRASIL LTDA.,45569555000782,9540802021,2021-10-21T18:31:29.000-0300,25351597103201481,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTMxMTgyMyIsIm5iZiI6MTcwNjI3ODg3MSwiZXhwIjoxNzA2Mjc5MTcxfQ.vOFQj9lkYP98BWwV-mepTmB4nGOR6KdFpxIwEIseUNifQnu_TI1hbMblACPsvnQUEZ7e96H2dEq34BQ4bB5ngQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTMxMTgyNCIsIm5iZiI6MTcwNjI3ODg3MiwiZXhwIjoxNzA2Mjc5MTcyfQ.Wtc_AiwdKaxBK3kQ74ApbyDv5bF4NCuixl6cMWGU5XqKSo5xsX8lawcKxXW8e2CJ4sTmyxET0-bA3sglbjoIWg,2024-01-26T08:00:05.000-0300,101750021
1076131.0,178170807,ALIVIUM,4649218225,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,8309842022,2022-09-05T09:55:44.000-0300,25351258367201574,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNzQ4MjEyMSIsIm5iZiI6MTcwNjI3ODg2MiwiZXhwIjoxNzA2Mjc5MTYyfQ.6RHo6lv7A0KWVi1t-lhOgxHF1g1L-X3YD1QVyx8LZ6CQY24WZ1SJy9WpeUR4HSb7ljHFWkSsB1Yc6EJC48LZYQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNzQ4MjEyMiIsIm5iZiI6MTcwNjI3ODg2MiwiZXhwIjoxNzA2Mjc5MTYyfQ.QX9nwD1_P0GeNGelY2sXQx8LVmD4T31wGeUDm4X2Td0b2uTNJNs37bOBPjM4TEw_XIQi98fway2Dv1luFvD7sA,2024-01-26T08:00:05.000-0300,178170807
1003091.0,101750021,CAPSFEN,4162587213,CATALENT BRASIL LTDA.,45569555000782,9540802021,2021-10-21T18:31:29.000-0300,25351597103201481,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTMxMTgyMyIsIm5iZiI6MTcwNjI3ODg5OCwiZXhwIjoxNzA2Mjc5MTk4fQ.fxkD1hHS63flldU2yg5dYEnvSb9HwXzbe3mXPnRVNASHrNTefTO8VT71sPLs1hhFj-drdBwdRIQiFpFUIKhgTA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTMxMTgyNCIsIm5iZiI6MTcwNjI3ODg5OCwiZXhwIjoxNzA2Mjc5MTk4fQ.ociUFKmjW8NSWC_7adDEqGuXMhCvcL4goFxJAfepQOwGFnB4x06N7SxJ-oDWqq-3GLZIV0GpOYO9xkomNVovgQ,2024-01-26T08:00:05.000-0300,101750021
3652317.0,157211211,IMOSEC,0048073245,JOHNSON & JOHNSON INDUSTRIAL LTDA.,59748988000114,425282024,2024-01-15T11:31:36.000-0300,25351464684202310,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMjIyOTQ1MiIsIm5iZiI6MTcwNjI3ODg3NCwiZXhwIjoxNzA2Mjc5MTc0fQ.VnviVLv6V9PDgJrINauwwLSY4LNccd4AYbUXC2nYHDNXa_bVB32Svc8zHMKOkTfgatFM2IpJcJyaBK7Zyu-mbw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMjIyOTQ1MyIsIm5iZiI6MTcwNjI3ODg3NCwiZXhwIjoxNzA2Mjc5MTc0fQ.XQlQcsLx84wrEAz6yZUJLfwIknEM96mP37YhNPCJWLiAwgT8NUDPsYT2pJEfweCNItvrnEPciSz1SepolWBxDg,2024-01-26T08:00:05.000-0300,157211211
789015.0,105530351,REVECTINA,0344101231,ABBOTT LABORATÓRIOS DO BRASIL LTDA,56998701000116,3155272023,2023-04-05T15:22:46.000-0300,25351261048201172,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTQxMDA3OSIsIm5iZiI6MTcwNjI3ODkwMCwiZXhwIjoxNzA2Mjc5MjAwfQ.xQS-U3r0y6Yj_pCnlbdpoglr7hW0wWojoXx9zu6DNMUWZkDVUbBngbkjyCUOYx_SV6It4ruV8dHjL4nGXS_nBQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxOTQxMDA4MCIsIm5iZiI6MTcwNjI3ODkwMCwiZXhwIjoxNzA2Mjc5MjAwfQ.thxWkJBADzCfFDEv9pB6H87mvUKSd3m3RGGJElqOClwbxByGVe_05z6qB36_9duwLC9tdyTXLfsXc--p3V9ehg,2024-01-26T08:00:05.000-0300,105530351
1057065.0,178170783,CELESTAMINE,0101707231,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,983362023,2023-02-01T16:04:25.000-0300,25351268908201530,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODgwNzIwNiIsIm5iZiI6MTcwNjI3ODg3MCwiZXhwIjoxNzA2Mjc5MTcwfQ.9C5d3Bc-O67ASojvOG4pT3CRuX0a6kXIA8YNoHlPwRBq19gJCVlCubZ9H_G3Nj7crmAmIDcARv6nsJ9aQMGplw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODgwNzIwNyIsIm5iZiI6MTcwNjI3ODg3MCwiZXhwIjoxNzA2Mjc5MTcwfQ.jPkO04GlO10QinUowRJp4cOrf2YSRoBqntWrWhE7cCG7K7lzCGg5F33V3ufzgqUx9p0Ndm0OUqNyhbiZW47yJw,2024-01-26T08:00:05.000-0300,178170783
5315.0,112363316,LEVAQUIN,0725251239,JANSSEN-CILAG FARMACÊUTICA LTDA,51780468000187,6764942023,2023-07-13T22:44:55.000-0300,250000096949651,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDM4MjA5MCIsIm5iZiI6MTcwNjI3ODkwMSwiZXhwIjoxNzA2Mjc5MjAxfQ.XskfJhA6Xe_5BBhX59tsZUl2eqUUrJ_kPksN2zsI9_ajY01lcA4HGiMjkJBgYjzt-wf_BTStHB3x-EpdpR2wGQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDM4MjA5MSIsIm5iZiI6MTcwNjI3ODkwMSwiZXhwIjoxNzA2Mjc5MjAxfQ.-TN9s9TZJRkie7tairEYgMgSCSN2drSR8_gpINJ2Hd-vp_-ZP-4JpWkMvW7-d-U9dAApTFx9h6q-6DC5Wc2h3Q,2024-01-26T08:00:05.000-0300,112363316
1385379.0,183260419,OROXADIN,4354759201,SANOFI MEDLEY FARMACÊUTICA LTDA.,10588595001092,9889512020,2020-12-09T10:59:34.000-0300,25351627496201922,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMzM2NDUzMCIsIm5iZiI6MTcwNjI3ODg3NiwiZXhwIjoxNzA2Mjc5MTc2fQ.o5GvUPaAg2r4j2kPCM7gA2UecPRUlvfF9f3dp8YVFB2Nmn7qjDUmniaqvHm6ZNk_iKSi8JT4xDTpgXY_QC6ovg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMzM2NDUzMyIsIm5iZiI6MTcwNjI3ODg3NiwiZXhwIjoxNzA2Mjc5MTc2fQ.Z2YEJZWgSeLQwkzYc70YR7JXTuM_2Dxxn9n4E-ehzoIjI1kYT_VvfdcxBsO3MM8RqqJTihPG3KVfwt7JQfTMFQ,2024-01-26T08:00:05.000-0300,183260419
1301086.0,105730625,LORATADINA,2214752218,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,4981992021,2021-06-08T16:44:51.000-0300,25351852880201881,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDQxODM4MSIsIm5iZiI6MTcwNjI3ODg3NiwiZXhwIjoxNzA2Mjc5MTc2fQ.dggAIg_m3ssBfZ0JA4e6Q2RR2R-P4ZLjRaFyj2IMYXq_dzGfjhCQPaQWFvpMmggymsWH0CVFq3ZmxV6w6oGpXw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNDQxODM4MiIsIm5iZiI6MTcwNjI3ODg3NiwiZXhwIjoxNzA2Mjc5MTc2fQ.nhfgD3uNHxrAWyC_8tkmH6xaaaWv2ZVd5I8K7OSIcmAEOFnGq42wcQU6i80gcs6Y0mSPOR6FgSo5ldMnElaEjQ,2024-01-26T08:00:05.000-0300,105730625
336699.0,100290007,COZAAR,4917448221,ORGANON FARMACÊUTICA LTDA.,45987013000134,10517452022,2022-11-08T13:18:02.000-0300,250000052239411,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODA1NTEwNyIsIm5iZiI6MTcwNjI3ODg3OCwiZXhwIjoxNzA2Mjc5MTc4fQ.c0qYvjpiDNcnZWlgdxN_f4-0BeiobXB8ALPgNDSBP7HUYiv3K7rk2tyAVQPu_mEXc_dVjzxM-_pa57Fq8ThUAQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODA1NTEwOCIsIm5iZiI6MTcwNjI3ODg3OCwiZXhwIjoxNzA2Mjc5MTc4fQ.PFltURXvCl46O_5dyk_4rA1aT60En1JpE_ihXQ82MZs5ON1KB9atWrDOxlAtBzmnbB5Ba7LS3ykwMGXQnOiQxA,2024-01-26T08:00:05.000-0300,100290007
1057065.0,178170783,CELESTAMINE,0101707231,COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.,61082426000207,983362023,2023-02-01T16:04:25.000-0300,25351268908201530,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODgwNzIwNiIsIm5iZiI6MTcwNjI3ODg3NywiZXhwIjoxNzA2Mjc5MTc3fQ.4ot-7XMDOAJCGgd_stDg7l_hLpQ5z-VOG7nAh8kr8kUxDv5nabPQKQtJbLDLX6VRma7HtM1-5vB33Z_va-WUhA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxODgwNzIwNyIsIm5iZiI6MTcwNjI3ODg3NywiZXhwIjoxNzA2Mjc5MTc3fQ.0v-GFJkgNN4p5b2RhD_Tw4gIwc9H-cBWB_JvJ6gat2-WRihf2CwOzFYcSXOqYj0zctQNP-gp63i-AFbEtqyDQQ,2024-01-26T08:00:05.000-0300,178170783
3163021.0,100290224,REMERON,4395771220,ORGANON FARMACÊUTICA LTDA.,45987013000134,6280152022,2022-07-07T17:04:49.000-0300,25351378467202146,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNzAyOTE4NCIsIm5iZiI6MTcwNjI3ODg3NywiZXhwIjoxNzA2Mjc5MTc3fQ.8McuyUCUlcTFmbeNyMKhFXMweF9KsRUX07wMQaItxDRZmXQvIevqEo2HcLOq5G5JNR8Xy6mee52zC78UWkLGnw,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNzAyOTE4NSIsIm5iZiI6MTcwNjI3ODg3NywiZXhwIjoxNzA2Mjc5MTc3fQ.oDO6eP7T-BzPBjCTLG2xPIi-S1L4KY81cPDlxTFutVj5ngq0CUvP18Fqh4Cn0fT-ddt0rz4VU0n8DjEW7SKoWw,2024-01-26T08:00:05.000-0300,100290224
409066.0,109740194,VONAU,0794910238,BIOLAB SANUS FARMACÊUTICA LTDA,49475833000106,7356732023,2023-07-31T10:56:32.000-0300,25351088885200524,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU1NDQ2OCIsIm5iZiI6MTcwNjI3ODg3OCwiZXhwIjoxNzA2Mjc5MTc4fQ.MQpvVt1m9SL_Wo25PiHOs6kASohx6PF7z1AnZ095qbcaFc9jk325ps8ydHeq0XYkqbczvyqDVOeXT3KGrEcVCA,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIyMDU1NDQ2OSIsIm5iZiI6MTcwNjI3ODg3OCwiZXhwIjoxNzA2Mjc5MTc4fQ.DnSxtLNU1Oyg2wkMF-x9VHWMVyO8AycBtxLJWFBLnhSpNk5VDySA18EOa_iMz7DAEQhdQQPqBT7HikAaVOvzvQ,2024-01-26T08:00:05.000-0300,109740194
356565.0,105730301,NISULID,2538914221,ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A,60659463002992,3798902022,2022-04-26T16:04:58.000-0300,25351067204200322,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OCIsIm5iZiI6MTcwNjI3ODg2OCwiZXhwIjoxNzA2Mjc5MTY4fQ.q9RTVpbzXa2exdPW5RYATM7iPG-0ZldAuoOjcoH9MAOrDBC-VULpv6sNGhnvzpwFvIaCi5a3wlyDQBR1oXSVlg,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNjUwNjk3OSIsIm5iZiI6MTcwNjI3ODg2OCwiZXhwIjoxNzA2Mjc5MTY4fQ.VzVFC08U80Gd0fNKjMn2n9Vd5_2s5wqHrBsX12S46X5IkwofwzccVgOrAHniBh8m5OATK3PoYwG4AZLL8PECog,2024-01-26T08:00:05.000-0300,105730301
801788.0,106390260,DERMODEX,0243861222,TAKEDA PHARMA LTDA.,60397775000174,530442022,2022-01-19T10:20:35.000-0300,25351585810201104,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTg4MTI4OCIsIm5iZiI6MTcwNjI3ODkwNSwiZXhwIjoxNzA2Mjc5MjA1fQ.jRKLaLaMN1aOWjlnqC67gi-CsMaAU4Iu2b_EAwRWzg9Ts07Rci14wb6uVtiGQnSLuKWaVQlhQkkZpR8KOjVMQQ,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxNTg4MTI4OSIsIm5iZiI6MTcwNjI3ODkwNSwiZXhwIjoxNzA2Mjc5MjA1fQ.wP4rwTNlNPBi-11yjLVQ-_K3GyfXxfj1jZkQWoKolmZcQ2j5ujVsUfQpSxFFX-1T0G4xJwx89s3HJiaG5evvPw,2024-01-26T08:00:05.000-0300,106390260
908224.0,170560099,GYNO-ICADEN,0464130212,BAYER S.A.,18459628000115,937252021,2021-02-04T12:04:57.000-0300,25351013646201151,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMzY0Mzk0MyIsIm5iZiI6MTcwNjI3ODg4MiwiZXhwIjoxNzA2Mjc5MTgyfQ._x5-GOGnDLT4Uw_7zRMMnrBiP7Gl5va8mOcUElg7vDA4Y_Jiiwyne1g-TpvEi3c106kOcRwQFdjFigZYVO8i0w,eyJhbGciOiJIUzUxMiJ9.eyJqdGkiOiIxMzY0NDEzMiIsIm5iZiI6MTcwNjI3ODg4MiwiZXhwIjoxNzA2Mjc5MTgyfQ.8iggAa79fxJGoPGdyRuoUpYH1B96FhWm2T_yl6p_UmGkyyzX8rUbKKt8MnesujyzaLX-LwQAXwCEOUMeb3CCkQ,2024-01-26T08:00:05.000-0300,170560099
